,Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Sales Method,Year,month
976,Foot Locker,1185732,2020-05-26,Southeast,Florida,Miami,Men's Apparel,6.0,202.0,1212.0,594.0,Online,2020,5
977,Foot Locker,1185732,2020-05-26,Southeast,Florida,Miami,Women's Apparel,6.401826484018265,219.0,1402.0,883.0,Online,2020,5
978,Foot Locker,1185732,2020-10-19,Southeast,Florida,Miami,Men's Street Footwear,3.2977099236641223,131.0,432.0,195.0,Online,2020,10
979,Foot Locker,1185732,2020-10-20,Southeast,Florida,Miami,Men's Athletic Footwear,3.3076923076923075,65.0,215.0,86.0,Online,2020,10
980,Foot Locker,1185732,2020-10-21,Southeast,Florida,Miami,Women's Street Footwear,2.3968253968253967,63.0,151.0,67.0,Online,2020,10
981,Foot Locker,1185732,2020-10-22,Southeast,Florida,Miami,Women's Athletic Footwear,2.8846153846153846,26.0,75.0,34.0,Online,2020,10
982,Foot Locker,1185732,2020-10-23,Midwest,Minnesota,Minneapolis,Men's Apparel,4.3076923076923075,39.0,168.0,75.0,Online,2020,10
983,Foot Locker,1185732,2020-10-24,Midwest,Minnesota,Minneapolis,Women's Apparel,3.2,65.0,208.0,116.0,Online,2020,10
984,Foot Locker,1185732,2020-10-25,Midwest,Minnesota,Minneapolis,Men's Street Footwear,3.2,135.0,432.0,194.0,Online,2020,10
985,Foot Locker,1185732,2020-10-26,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,3.3947368421052633,38.0,129.0,58.0,Online,2020,10
986,Foot Locker,1185732,2020-10-27,Midwest,Minnesota,Minneapolis,Women's Street Footwear,2.5,56.0,140.0,59.0,Online,2020,10
987,Foot Locker,1185732,2020-10-28,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,2.7,20.0,54.0,25.0,Online,2020,10
988,Foot Locker,1185732,2020-10-29,Midwest,Minnesota,Minneapolis,Men's Apparel,4.090909090909091,44.0,180.0,74.0,Online,2020,10
989,Foot Locker,1185732,2020-10-30,Midwest,Minnesota,Minneapolis,Women's Apparel,3.4,65.0,221.0,122.0,Online,2020,10
990,Foot Locker,1185732,2020-10-31,Midwest,Minnesota,Minneapolis,Men's Street Footwear,3.896551724137931,116.0,452.0,226.0,Online,2020,10
991,Foot Locker,1185732,2020-11-01,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,3.8,35.0,133.0,53.0,Online,2020,11
992,Foot Locker,1185732,2020-11-02,Midwest,Minnesota,Minneapolis,Women's Street Footwear,2.9056603773584904,53.0,154.0,69.0,Online,2020,11
993,Foot Locker,1185732,2020-11-03,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,3.142857142857143,7.0,22.0,11.0,Online,2020,11
994,Foot Locker,1185732,2020-11-04,Midwest,Minnesota,Minneapolis,Men's Apparel,4.684210526315789,19.0,89.0,38.0,Online,2020,11
995,Foot Locker,1185732,2020-11-05,Midwest,Minnesota,Minneapolis,Women's Apparel,3.8085106382978724,47.0,179.0,98.0,Online,2020,11
996,Foot Locker,1185732,2020-11-06,Midwest,Minnesota,Minneapolis,Men's Street Footwear,3.6,120.0,432.0,203.0,Online,2020,11
997,Foot Locker,1185732,2020-11-07,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,3.7857142857142856,28.0,106.0,45.0,Online,2020,11
998,Foot Locker,1185732,2020-11-08,Midwest,Minnesota,Minneapolis,Women's Street Footwear,2.8846153846153846,26.0,75.0,33.0,Online,2020,11
999,Foot Locker,1185732,2020-11-09,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,3.142857142857143,7.0,22.0,11.0,Online,2020,11
1000,Foot Locker,1185732,2020-11-10,Midwest,Minnesota,Minneapolis,Men's Apparel,4.714285714285714,14.0,66.0,26.0,Online,2020,11
1001,Foot Locker,1185732,2020-11-11,Midwest,Minnesota,Minneapolis,Women's Apparel,3.6037735849056602,53.0,191.0,114.0,Online,2020,11
1002,Foot Locker,1185732,2020-11-12,Midwest,Minnesota,Minneapolis,Men's Street Footwear,4.801724137931035,116.0,557.0,262.0,Online,2020,11
1003,Foot Locker,1185732,2020-11-13,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,4.409090909090909,44.0,194.0,79.0,Online,2020,11
1004,Foot Locker,1185732,2020-11-14,Midwest,Minnesota,Minneapolis,Women's Street Footwear,3.710526315789474,38.0,141.0,62.0,Online,2020,11
1005,Foot Locker,1185732,2020-11-15,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,3.6153846153846154,13.0,47.0,23.0,Online,2020,11
1006,Foot Locker,1185732,2020-11-16,Midwest,Minnesota,Minneapolis,Men's Apparel,5.0,20.0,100.0,41.0,Online,2020,11
1007,Foot Locker,1185732,2020-11-17,Midwest,Minnesota,Minneapolis,Women's Apparel,5.803921568627451,51.0,296.0,175.0,Online,2020,11
1008,Foot Locker,1185732,2020-11-18,Midwest,Minnesota,Minneapolis,Men's Street Footwear,4.39622641509434,106.0,466.0,229.0,Online,2020,11
1009,Foot Locker,1185732,2020-11-19,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,3.795918367346939,49.0,186.0,76.0,Online,2020,11
1010,Foot Locker,1185732,2020-11-20,Midwest,Minnesota,Minneapolis,Women's Street Footwear,3.297872340425532,47.0,155.0,70.0,Online,2020,11
1011,Foot Locker,1185732,2020-11-21,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,3.2,45.0,144.0,68.0,Online,2020,11
1012,Foot Locker,1185732,2020-11-22,Midwest,Minnesota,Minneapolis,Men's Apparel,4.911111111111111,45.0,221.0,93.0,Online,2020,11
1013,Foot Locker,1185732,2020-11-23,Midwest,Minnesota,Minneapolis,Women's Apparel,5.296296296296297,81.0,429.0,240.0,Online,2020,11
1014,Foot Locker,1185732,2020-11-24,Midwest,Minnesota,Minneapolis,Men's Street Footwear,4.9,160.0,784.0,368.0,Online,2020,11
1015,Foot Locker,1185732,2020-11-25,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,4.2,75.0,315.0,142.0,Online,2020,11
1016,Foot Locker,1185732,2020-11-26,Midwest,Minnesota,Minneapolis,Women's Street Footwear,3.6031746031746033,63.0,227.0,95.0,Online,2020,11
1017,Foot Locker,1185732,2020-11-27,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,3.803921568627451,51.0,194.0,93.0,Online,2020,11
1018,Foot Locker,1185732,2020-11-28,Midwest,Minnesota,Minneapolis,Men's Apparel,4.896551724137931,58.0,284.0,117.0,Online,2020,11
1019,Foot Locker,1185732,2020-11-29,Midwest,Minnesota,Minneapolis,Women's Apparel,5.3979591836734695,98.0,529.0,291.0,Online,2020,11
1020,Foot Locker,1185732,2020-11-30,Midwest,Minnesota,Minneapolis,Men's Street Footwear,4.700729927007299,137.0,644.0,303.0,Online,2020,11
1021,Foot Locker,1185732,2020-12-01,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,4.2988505747126435,87.0,374.0,153.0,Online,2020,12
1022,Foot Locker,1185732,2020-12-02,Midwest,Minnesota,Minneapolis,Women's Street Footwear,3.7058823529411766,68.0,252.0,101.0,Online,2020,12
1023,Foot Locker,1185732,2020-12-03,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,3.297872340425532,47.0,155.0,76.0,Online,2020,12
1024,Foot Locker,1185732,2020-12-04,Midwest,Minnesota,Minneapolis,Men's Apparel,4.190476190476191,42.0,176.0,72.0,Online,2020,12
1025,Foot Locker,1185732,2020-12-05,Midwest,Minnesota,Minneapolis,Women's Apparel,4.6022727272727275,88.0,405.0,231.0,Online,2020,12
1026,Foot Locker,1185732,2020-12-06,Midwest,Minnesota,Minneapolis,Men's Street Footwear,4.300884955752212,113.0,486.0,233.0,Online,2020,12
1027,Foot Locker,1185732,2020-12-07,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,3.6986301369863015,73.0,270.0,122.0,Online,2020,12
1028,Foot Locker,1185732,2020-12-08,Midwest,Minnesota,Minneapolis,Women's Street Footwear,2.3902439024390243,41.0,98.0,39.0,Online,2020,12
1029,Foot Locker,1185732,2020-12-09,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,2.3870967741935485,31.0,74.0,34.0,Online,2020,12
1030,Foot Locker,1185732,2020-12-10,Midwest,Minnesota,Minneapolis,Men's Apparel,3.2058823529411766,34.0,109.0,48.0,Online,2020,12
1031,Foot Locker,1185732,2020-12-11,Midwest,Minnesota,Minneapolis,Women's Apparel,3.9038461538461537,52.0,203.0,116.0,Online,2020,12
1032,Foot Locker,1185732,2020-12-12,Midwest,Minnesota,Minneapolis,Men's Street Footwear,4.1020408163265305,98.0,402.0,189.0,Online,2020,12
1033,Foot Locker,1185732,2020-12-13,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,3.396551724137931,58.0,197.0,85.0,Online,2020,12
1034,Foot Locker,1185732,2020-12-14,Midwest,Minnesota,Minneapolis,Women's Street Footwear,3.2,25.0,80.0,34.0,Online,2020,12
1035,Foot Locker,1185732,2020-12-15,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,3.1904761904761907,21.0,67.0,31.0,Online,2020,12
1036,Foot Locker,1185732,2020-12-16,Midwest,Minnesota,Minneapolis,Men's Apparel,4.105263157894737,19.0,78.0,33.0,Online,2020,12
1037,Foot Locker,1185732,2020-12-17,Midwest,Minnesota,Minneapolis,Women's Apparel,4.9,60.0,294.0,176.0,Online,2020,12
1038,Foot Locker,1185732,2020-12-18,Midwest,Minnesota,Minneapolis,Men's Street Footwear,4.604395604395604,91.0,419.0,197.0,Online,2020,12
1039,Foot Locker,1185732,2020-12-19,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,3.8076923076923075,52.0,198.0,79.0,Online,2020,12
1040,Foot Locker,1185732,2020-12-20,Midwest,Minnesota,Minneapolis,Women's Street Footwear,3.6052631578947367,38.0,137.0,55.0,Online,2020,12
1041,Foot Locker,1185732,2020-12-21,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,3.8,45.0,171.0,84.0,Online,2020,12
1042,Foot Locker,1185732,2020-12-22,Midwest,Minnesota,Minneapolis,Men's Apparel,5.205882352941177,34.0,177.0,74.0,Online,2020,12
1043,Foot Locker,1185732,2020-12-23,Midwest,Minnesota,Minneapolis,Women's Apparel,5.901639344262295,61.0,360.0,216.0,Online,2020,12
1044,Foot Locker,1185732,2020-12-24,Midwest,Minnesota,Minneapolis,Men's Street Footwear,5.0,124.0,620.0,310.0,Online,2020,12
1045,Foot Locker,1185732,2020-12-25,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,4.194805194805195,77.0,323.0,146.0,Online,2020,12
1046,Foot Locker,1185732,2020-12-26,Midwest,Minnesota,Minneapolis,Women's Street Footwear,4.392857142857143,56.0,246.0,101.0,Online,2020,12
1047,Foot Locker,1185732,2020-12-27,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,4.408163265306122,49.0,216.0,106.0,Online,2020,12
1048,Foot Locker,1185732,2020-12-28,Midwest,Minnesota,Minneapolis,Men's Apparel,5.409090909090909,44.0,238.0,97.0,Online,2020,12
1049,Foot Locker,1185732,2020-12-29,Midwest,Minnesota,Minneapolis,Women's Apparel,5.402597402597403,77.0,416.0,237.0,Online,2020,12
1050,Kohl's,1189833,2020-12-30,Midwest,Minnesota,Minneapolis,Men's Street Footwear,3.2016806722689077,119.0,381.0,221.0,Online,2020,12
1051,Kohl's,1189833,2020-12-31,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,4.296875,128.0,550.0,231.0,Online,2020,12
1052,Foot Locker,1185732,2020-01-03,Northeast,New York,New York,Men's Street Footwear,3.4010416666666665,384.0,1306.0,679.0,Outlet,2020,1
1053,Foot Locker,1185732,2020-01-04,Northeast,New York,New York,Men's Athletic Footwear,3.6,320.0,1152.0,403.0,Outlet,2020,1
1054,Foot Locker,1185732,2020-01-05,Northeast,New York,New York,Women's Street Footwear,3.2,350.0,1120.0,414.0,Outlet,2020,1
1055,Foot Locker,1185732,2020-01-06,Northeast,New York,New York,Women's Athletic Footwear,3.601423487544484,281.0,1012.0,374.0,Outlet,2020,1
1056,Foot Locker,1185732,2020-01-07,Northeast,New York,New York,Men's Apparel,4.300653594771242,306.0,1316.0,487.0,Outlet,2020,1
1057,Foot Locker,1185732,2020-01-08,Northeast,New York,New York,Women's Apparel,3.8,330.0,1254.0,401.0,Outlet,2020,1
1058,Foot Locker,1185732,2020-01-09,Northeast,New York,New York,Men's Street Footwear,3.2989690721649483,388.0,1280.0,666.0,Outlet,2020,1
1059,Foot Locker,1185732,2020-01-10,Northeast,New York,New York,Men's Athletic Footwear,3.9015873015873015,315.0,1229.0,405.0,Outlet,2020,1
1060,Foot Locker,1185732,2020-01-23,Northeast,New York,New York,Women's Street Footwear,3.2012383900928794,323.0,1034.0,393.0,Outlet,2020,1
1061,Foot Locker,1185732,2020-01-24,Northeast,New York,New York,Women's Athletic Footwear,3.2016129032258065,248.0,794.0,302.0,Outlet,2020,1
1062,Foot Locker,1185732,2020-01-25,Northeast,New York,New York,Men's Apparel,4.300653594771242,306.0,1316.0,461.0,Outlet,2020,1
1063,Foot Locker,1185732,2020-01-26,Northeast,New York,New York,Women's Apparel,3.6,350.0,1260.0,365.0,Outlet,2020,1
1064,Foot Locker,1185732,2020-01-27,Northeast,New York,New York,Men's Street Footwear,4.0,390.0,1560.0,811.0,Outlet,2020,1
1065,Foot Locker,1185732,2020-01-28,Northeast,New York,New York,Men's Athletic Footwear,3.5015873015873016,315.0,1103.0,397.0,Outlet,2020,1
1066,Foot Locker,1185732,2020-01-29,Northeast,New York,New York,Women's Street Footwear,2.700636942675159,314.0,848.0,348.0,Outlet,2020,1
1067,Foot Locker,1185732,2020-01-30,Northeast,New York,New York,Women's Athletic Footwear,3.1,240.0,744.0,298.0,Outlet,2020,1
1068,Foot Locker,1185732,2020-01-31,Northeast,New York,New York,Men's Apparel,4.301038062283737,289.0,1243.0,398.0,Outlet,2020,1
1069,Foot Locker,1185732,2020-02-01,Northeast,New York,New York,Women's Apparel,3.6006191950464395,323.0,1163.0,314.0,Outlet,2020,2
1070,Foot Locker,1185732,2020-02-02,Northeast,New York,New York,Men's Street Footwear,3.3010752688172045,372.0,1228.0,663.0,Outlet,2020,2
1071,Foot Locker,1185732,2020-02-03,Northeast,New York,New York,Men's Athletic Footwear,3.5015873015873016,315.0,1103.0,364.0,Outlet,2020,2
1072,Foot Locker,1185732,2020-02-04,Northeast,New York,New York,Women's Street Footwear,2.8,315.0,882.0,335.0,Outlet,2020,2
1073,Foot Locker,1185732,2020-02-05,Northeast,New York,New York,Women's Athletic Footwear,3.1003460207612457,289.0,896.0,331.0,Outlet,2020,2
1074,Foot Locker,1185732,2020-02-06,Northeast,New York,New York,Men's Apparel,4.398576512455516,281.0,1236.0,445.0,Outlet,2020,2
1075,Foot Locker,1185732,2020-02-07,Northeast,New York,New York,Women's Apparel,3.900900900900901,333.0,1299.0,351.0,Outlet,2020,2
1076,Foot Locker,1185732,2020-02-08,Northeast,New York,New York,Men's Street Footwear,4.398907103825136,366.0,1610.0,837.0,Outlet,2020,2
1077,Foot Locker,1185732,2020-02-09,Northeast,New York,New York,Men's Athletic Footwear,3.699324324324324,296.0,1095.0,383.0,Outlet,2020,2
1078,Foot Locker,1185732,2020-02-10,Northeast,New York,New York,Women's Street Footwear,3.6006944444444446,288.0,1037.0,435.0,Outlet,2020,2
1079,Foot Locker,1185732,2020-02-11,Northeast,New York,New York,Women's Athletic Footwear,3.301038062283737,289.0,954.0,381.0,Outlet,2020,2
1080,Foot Locker,1185732,2020-02-12,Northeast,New York,New York,Men's Apparel,4.7,280.0,1316.0,461.0,Outlet,2020,2
1081,Foot Locker,1185732,2020-03-05,Northeast,New York,New York,Women's Apparel,4.4,320.0,1408.0,408.0,Outlet,2020,3
1082,Foot Locker,1185732,2020-03-06,Northeast,New York,New York,Men's Street Footwear,4.7,400.0,1880.0,978.0,Outlet,2020,3
1083,Foot Locker,1185732,2020-03-07,Northeast,New York,New York,Men's Athletic Footwear,4.1,340.0,1394.0,474.0,Outlet,2020,3
1084,Foot Locker,1185732,2020-03-08,Northeast,New York,New York,Women's Street Footwear,3.699324324324324,296.0,1095.0,449.0,Outlet,2020,3
1085,Foot Locker,1185732,2020-03-09,Northeast,New York,New York,Women's Athletic Footwear,3.8013468013468015,297.0,1129.0,429.0,Outlet,2020,3
1086,Foot Locker,1185732,2020-03-10,Northeast,New York,New York,Men's Apparel,4.5,288.0,1296.0,441.0,Outlet,2020,3
1087,Foot Locker,1185732,2020-03-11,Northeast,New York,New York,Women's Apparel,4.599423631123919,347.0,1596.0,511.0,Outlet,2020,3
1088,Foot Locker,1185732,2020-03-12,Northeast,New York,New York,Men's Street Footwear,4.400921658986175,434.0,1910.0,993.0,Outlet,2020,3
1089,Foot Locker,1185732,2020-03-13,Northeast,New York,New York,Men's Athletic Footwear,4.10062893081761,318.0,1304.0,482.0,Outlet,2020,3
1090,Foot Locker,1185732,2020-03-14,Northeast,New York,New York,Women's Street Footwear,3.5016949152542374,295.0,1033.0,434.0,Outlet,2020,3
1091,Foot Locker,1185732,2020-03-15,Northeast,New York,New York,Women's Athletic Footwear,3.5,270.0,945.0,350.0,Outlet,2020,3
1092,Foot Locker,1185732,2020-03-16,Northeast,New York,New York,Men's Apparel,4.600719424460432,278.0,1279.0,435.0,Outlet,2020,3
1093,Foot Locker,1185732,2020-03-17,Northeast,New York,New York,Women's Apparel,4.698863636363637,352.0,1654.0,447.0,Outlet,2020,3
1094,Foot Locker,1185732,2020-03-18,Northeast,New York,New York,Men's Street Footwear,4.101333333333334,375.0,1538.0,800.0,Outlet,2020,3
1095,Foot Locker,1185732,2020-03-19,Northeast,New York,New York,Men's Athletic Footwear,3.6991643454039,359.0,1328.0,452.0,Outlet,2020,3
1096,Foot Locker,1185732,2020-03-20,Northeast,New York,New York,Women's Street Footwear,3.700636942675159,314.0,1162.0,430.0,Outlet,2020,3
1097,Foot Locker,1185732,2020-04-02,Northeast,New York,New York,Women's Athletic Footwear,4.0,324.0,1296.0,518.0,Outlet,2020,4
1098,Walmart,1185732,2020-04-19,Northeast,New York,New York,Men's Apparel,4.301075268817204,279.0,1200.0,396.0,Outlet,2020,4
1099,Walmart,1185732,2020-04-20,Northeast,New York,New York,Women's Apparel,4.8,355.0,1704.0,511.0,Outlet,2020,4
1100,Walmart,1185732,2020-04-21,Northeast,New York,New York,Men's Street Footwear,3.8995098039215685,408.0,1591.0,875.0,Outlet,2020,4
1101,Walmart,1185732,2020-04-22,Northeast,New York,New York,Men's Athletic Footwear,4.3,350.0,1505.0,497.0,Outlet,2020,4
1102,Walmart,1185732,2020-04-23,Northeast,New York,New York,Women's Street Footwear,3.6,315.0,1134.0,442.0,Outlet,2020,4
1103,Walmart,1185732,2020-04-24,Northeast,New York,New York,Women's Athletic Footwear,3.3986928104575163,306.0,1040.0,406.0,Outlet,2020,4
1104,Walmart,1185732,2020-04-25,Northeast,New York,New York,Men's Apparel,4.4,315.0,1386.0,513.0,Outlet,2020,4
1105,Walmart,1185732,2020-04-26,Northeast,New York,New York,Women's Apparel,4.5,350.0,1575.0,473.0,Outlet,2020,4
1106,Walmart,1185732,2020-04-27,Northeast,New York,New York,Men's Apparel,5.100346020761246,289.0,1474.0,472.0,Outlet,2020,4
1107,Walmart,1185732,2020-04-28,Northeast,New York,New York,Women's Apparel,5.0,330.0,1650.0,462.0,Outlet,2020,4
1108,Walmart,1185732,2020-04-29,Northeast,New York,New York,Men's Street Footwear,4.600496277915632,403.0,1854.0,1038.0,Outlet,2020,4
1109,Walmart,1185732,2020-04-30,Northeast,New York,New York,Men's Athletic Footwear,4.0,312.0,1248.0,449.0,Outlet,2020,4
1110,Walmart,1185732,2020-05-01,Northeast,New York,New York,Women's Street Footwear,4.299319727891157,294.0,1264.0,531.0,Outlet,2020,5
1111,Walmart,1185732,2020-05-02,Northeast,New York,New York,Women's Athletic Footwear,4.1,270.0,1107.0,410.0,Outlet,2020,5
1112,Walmart,1185732,2020-05-03,Northeast,New York,New York,Men's Apparel,4.7,280.0,1316.0,474.0,Outlet,2020,5
1113,Walmart,1185732,2020-05-04,Northeast,New York,New York,Women's Apparel,5.301242236024844,322.0,1707.0,478.0,Outlet,2020,5
1114,Walmart,1185732,2020-05-05,Northeast,New York,New York,Men's Street Footwear,4.8,420.0,2016.0,1129.0,Outlet,2020,5
1115,Walmart,1185732,2020-05-06,Northeast,New York,New York,Men's Athletic Footwear,4.3,310.0,1333.0,467.0,Outlet,2020,5
1116,Walmart,1185732,2020-05-07,Northeast,New York,New York,Women's Street Footwear,4.201201201201201,333.0,1399.0,559.0,Outlet,2020,5
1117,Walmart,1185732,2020-05-08,Northeast,New York,New York,Women's Athletic Footwear,4.101307189542483,306.0,1255.0,502.0,Outlet,2020,5
1118,Walmart,1185732,2020-05-09,Northeast,New York,New York,Men's Apparel,4.799283154121864,279.0,1339.0,496.0,Outlet,2020,5
1119,Walmart,1185732,2020-07-20,Northeast,New York,New York,Women's Apparel,4.8,340.0,1632.0,490.0,Outlet,2020,7
1120,Sports Direct,1197831,2020-07-21,Northeast,New York,New York,Men's Street Footwear,2.0,270.0,540.0,211.0,Outlet,2020,7
1121,Sports Direct,1197831,2020-07-22,Northeast,New York,New York,Men's Athletic Footwear,2.6,270.0,702.0,260.0,Outlet,2020,7
1122,Sports Direct,1197831,2020-07-23,Northeast,New York,New York,Women's Street Footwear,2.7016806722689077,238.0,643.0,251.0,Outlet,2020,7
1123,Sports Direct,1197831,2020-07-24,Northeast,New York,New York,Women's Athletic Footwear,2.7,210.0,567.0,295.0,Outlet,2020,7
1124,Sports Direct,1197831,2020-07-25,South,Texas,Houston,Men's Apparel,2.602272727272727,176.0,458.0,156.0,Outlet,2020,7
1125,Sports Direct,1197831,2020-07-26,South,Texas,Houston,Women's Apparel,2.5,224.0,560.0,314.0,Outlet,2020,7
